self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
142	True	False	-1.4592572450637817	2.0076656999701896	10	134	4	4	1.8835055828094482	-3.5803215503692627	9.050301624218292	4.435628864847928	0	0.11016352003635774	0.47087639570236206	-0.8950803875923157	0.8247930702151753	0.32028025017660805
143	True	True	0.5805174112319946	2.241529699608307	10	134	4	5	1.8835055828094482	-2.999804139137268	9.050301624218292	4.772629329591425	None	None	None	None	None	None
144	False	False	-0.14578092098236084	0.5299256616987265	10	134	5	5	1.7377246618270874	-2.999804139137268	9.071553701140758	4.772629329591425	0	0.12844939438440747	0.3475449323654175	-0.5999608278274536	0.6506771972751291	0.3855427573534748
145	False	True	0.3443644046783447	1.2083612715191805	10	134	6	5	2.082089066505432	-2.999804139137268	9.190140544350228	4.772629329591425	None	None	None	None	None	None
146	True	False	0.6606736183166504	0.33501409786950376	10	134	6	6	2.082089066505432	-2.3391305208206177	9.190140544350228	5.20911895953104	0	0.1439154941113861	0.347014844417572	-0.3898550868034363	0.5312759713141347	0.37847047561168057
147	True	True	-0.8329005241394043	0.712436115571137	10	134	6	7	2.082089066505432	-3.172031044960022	9.190140544350228	5.902842242642734	None	None	None	None	None	None
148	False	False	-1.1845499277114868	1.1271634141991314	10	134	7	7	0.8975391387939453	-3.172031044960022	10.593299075591517	5.902842242642734	0	0.1763614545690375	0.1282198769705636	-0.453147292137146	0.49948108114319845	0.32606765891686823
149	False	True	1.6005077362060547	0.9038854380406747	10	134	8	7	2.498046875	-3.172031044960022	13.154924089246947	5.902842242642734	None	None	None	None	None	None
150	True	False	-0.5453124046325684	0.6043871640217731	10	134	8	8	2.498046875	-3.7173434495925903	13.154924089246947	6.200207861288888	0	0.09216722231295871	0.312255859375	-0.4646679311990738	0.47008537058129113	0.2826177874232982
151	False	True	-1.0551962852478027	0.6211872290317615	10	134	9	8	1.4428505897521973	-3.7173434495925903	14.26836328964771	6.200207861288888	None	None	None	None	None	None
152	True	False	-0.6805758476257324	0.8856136916987225	10	134	9	9	1.4428505897521973	-4.397919297218323	14.26836328964771	6.663391345660372	0	0.11262107727467997	0.1603167321946886	-0.48865769969092476	0.4415416520879092	0.25039730148237915
153	False	True	0.5420024394989014	2.1780575790114085	10	134	10	9	1.9848530292510986	-4.397919297218323	14.56212993407047	6.663391345660372	None	None	None	None	None	None
154	True	False	2.81237256526947	2.1286346344012514	10	134	10	10	1.9848530292510986	-1.5855467319488525	14.56212993407047	14.572830791540753	0	0.2670710300473842	0.19848530292510985	-0.15855467319488525	0.3967670150282397	0.39890732629718767
155	True	True	-1.959276556968689	1.0063294850174458	10	134	10	11	1.9848530292510986	-3.5448232889175415	14.56212993407047	18.411595418227833	None	None	None	None	None	None
156	False	False	-0.5758106708526611	1.1481527731246501	10	134	11	11	1.4090423583984375	-3.5448232889175415	14.893687862738261	18.411595418227833	0	0.20699146489516718	0.1280947598544034	-0.32225666262886743	0.3657271327620005	0.39622367988907226
157	False	True	0.10757756233215332	1.467717045460006	10	134	12	11	1.5166199207305908	-3.5448232889175415	14.90526079465559	18.411595418227833	None	None	None	None	None	None
158	True	False	-0.6014842987060547	0.7904351047517366	10	134	12	12	1.5166199207305908	-4.146307587623596	14.90526079465559	18.773378779817747	0	0.17456950359047935	0.1263849933942159	-0.34552563230196637	0.3338660454932137	0.3624487762020254
159	True	True	2.2029592990875244	2.0912145920413536	10	134	12	13	1.5166199207305908	-1.9433482885360718	14.90526079465559	23.626408453253944	None	None	None	None	None	None
160	False	False	-0.8734767436981201	0.5460725190490052	10	134	13	13	0.6431431770324707	-1.9433482885360718	15.668222416437061	23.626408453253944	0	0.3471272588533084	0.04947255207942082	-0.14948832988739014	0.31659652882628275	0.38676750920214403
161	False	True	-0.32257843017578125	0.23051094569291308	10	134	14	13	0.32056474685668945	-1.9433482885360718	15.772279260051732	23.626408453253944	None	None	None	None	None	None
162	True	False	-0.8064842224121094	1.5324407377391935	10	134	14	14	0.32056474685668945	-2.749832510948181	15.772279260051732	24.27682525425361	0	0.3210332368157296	0.02289748191833496	-0.1964166079248701	0.2943136841795973	0.3611391658950337
163	False	True	0.1094048023223877	0.9649843012961696	10	134	15	14	0.42996954917907715	-2.749832510948181	15.784248670822933	24.27682525425361	None	None	None	None	None	None
164	True	False	1.6983392238616943	0.8008657391760039	10	134	15	15	0.42996954917907715	-1.0514932870864868	15.784248670822933	27.16118137356075	0	0.4143272614519748	0.028664636611938476	-0.07009955247243245	0.2740518177448296	0.35914894220794635
165	True	True	-0.05447220802307129	0.24661090317027856	10	134	15	16	0.42996954917907715	-1.105965495109558	15.784248670822933	27.16414859500766	None	None	None	None	None	None
166	False	False	-2.2197459936141968	2.313722008004291	10	134	16	16	-1.7897764444351196	-1.105965495109558	20.71152094698921	27.16414859500766	0	0.462103379103017	-0.11186102777719498	-0.06912284344434738	0.29234194244086326	0.3359544929205092
167	False	True	2.14703106880188	3.2515542211608306	10	134	17	16	0.35725462436676025	-1.105965495109558	25.321263357389753	27.16414859500766	None	None	None	None	None	None
168	True	False	-0.07785177230834961	0.9487691067800199	10	134	17	17	0.35725462436676025	-1.1838172674179077	25.321263357389753	27.17020949345921	0	0.4188631194116367	0.021014977903927073	-0.06963630984811221	0.3050660226236029	0.3155747139756531
169	False	True	-0.055927395820617676	0.5709684853851087	10	134	18	17	0.3013272285461426	-1.1838172674179077	25.32439123099303	27.17020949345921	None	None	None	None	None	None
170	True	False	0.021698713302612305	0.20260692054006313	10	134	18	18	0.3013272285461426	-1.1621185541152954	25.32439123099303	27.1706803276182	0	0.42273403022371187	0.01674040158589681	-0.06456214189529419	0.2876507669030789	0.2975699591749146
171	False	True	0.3385351896286011	1.1872022361351497	10	134	19	18	0.6398624181747437	-1.1621185541152954	25.438997305609902	27.1706803276182	None	None	None	None	None	None
172	True	False	0.20775389671325684	1.700109898495242	10	134	19	19	0.6398624181747437	-0.9543646574020386	25.438997305609902	27.213842009217743	0	0.41589984404933544	0.033676969377618084	-0.05022971881063361	0.27261699392346916	0.2818376650088526
173	True	True	0.21826159954071045	1.9506640906126478	10	134	19	20	0.6398624181747437	-0.7361030578613281	25.438997305609902	27.261480135051812	None	None	None	None	None	None
174	False	False	-0.5059760808944702	0.2547010896825128	10	134	20	20	0.13388633728027344	-0.7361030578613281	25.69500910004723	27.261480135051812	0	0.4539215226095854	0.006694316864013672	-0.036805152893066406	0.2600309334962898	0.2677114891930361
175	False	True	0.1411811113357544	0.7770582596928222	10	134	21	20	0.27506744861602783	-0.7361030578613281	25.71494120624523	27.261480135051812	None	None	None	None	None	None
176	True	False	-1.4048528671264648	1.2881279709952196	10	134	21	21	0.27506744861602783	-2.140955924987793	25.71494120624523	29.23509171332526	0	0.3758220637959528	0.013098449934096564	-0.10195028214227586	0.24742164824753363	0.2628453313657264
177	True	True	1.0610352754592896	0.9576007174578223	10	134	21	22	0.27506744861602783	-1.0799206495285034	25.71494120624523	30.36088756909423	None	None	None	None	None	None
178	False	False	-0.7014750242233276	0.8281635787885335	10	134	22	22	-0.4264075756072998	-1.0799206495285034	26.207008415854347	30.36088756909423	0	0.46636197706002797	-0.019382162527604538	-0.04908730225129561	0.23813281478658882	0.2561278308828126
179	True	True	-0.39904308319091797	0.6033771166589759	10	134	22	23	-0.4264075756072998	-1.4789637327194214	26.207008415854347	30.520122951336745	None	None	None	None	None	None
180	False	False	0.1360262632369995	1.1487632294183214	10	134	23	23	-0.2903813123703003	-1.4789637327194214	26.225511560144568	30.520122951336745	0	0.4389886775810138	-0.012625274450882622	-0.06430277098780093	0.22764408379338008	0.24521113547055676
181	True	True	-0.07620179653167725	0.7438301398602931	10	134	23	24	-0.2903813123703003	-1.5551655292510986	26.225511560144568	30.5259296651314	None	None	None	None	None	None
182	False	False	1.0821388959884644	1.2656752361917398	10	134	24	24	0.7917575836181641	-1.5551655292510986	27.3965361503557	30.5259296651314	0	0.3819419315373291	0.0329898993174235	-0.06479856371879578	0.22267484640957896	0.23477231173194563
183	True	True	1.0065425634384155	1.4302065753528126	10	134	24	25	0.7917575836181641	-0.5486229658126831	27.3965361503557	31.539057597144577	None	None	None	None	None	None
184	False	False	-0.7606050968170166	3.7818148912347453	10	134	25	25	0.03115248680114746	-0.5486229658126831	27.975056263659724	31.539057597144577	0	0.47080362360068645	0.0012460994720458985	-0.021944918632507325	0.2159282961408037	0.22922702760509392
185	False	True	-0.910752534866333	1.640558721739751	10	134	26	25	-0.8796000480651855	-0.5486229658126831	28.804526443425175	31.539057597144577	None	None	None	None	None	None
186	True	False	1.616982102394104	0.689736530997962	10	134	26	26	-0.8796000480651855	1.068359136581421	28.804526443425175	34.153688716607434	0	0.4053286401695692	-0.033830771079430215	0.041090736022362344	0.21040169966978595	0.22907771289152942
187	True	True	-0.4818161725997925	2.0473511568679754	10	134	26	27	-0.8796000480651855	0.5865429639816284	28.804526443425175	34.38583554078615	None	None	None	None	None	None
188	False	False	-2.763456106185913	3.127937217209791	10	134	27	27	-3.6430561542510986	0.5865429639816284	36.44121609424138	34.38583554078615	0	0.3113826670369396	-0.13492800571300365	0.021723813480801053	0.22629703960055889	0.22127928232139063
189	False	True	0.5469043254852295	1.3953229519118509	10	134	28	27	-3.096151828765869	0.5865429639816284	36.74032043547584	34.38583554078615	None	None	None	None	None	None
190	True	False	-0.8528034687042236	0.880977918712972	10	134	28	28	-3.096151828765869	-0.2662605047225952	36.74032043547584	35.1131092970201	0	0.3718690168821545	-0.11057685102735247	-0.009509303740092687	0.21942070712268102	0.21550536565401393
191	True	True	2.7668453454971313	2.181352328338747	10	134	28	29	-3.096151828765869	2.500584840774536	36.74032043547584	42.76854246291924	None	None	None	None	None	None
192	False	False	-1.3183397054672241	2.306441070893598	10	134	29	29	-4.414491534233093	2.500584840774536	38.478340014487245	42.76854246291924	0	0.22584865738482168	-0.1522238460080377	0.086227063474984	0.21577660501007823	0.2289215570445819
193	False	True	0.2109084129333496	0.42357365299380945	10	134	30	29	-4.203583121299744	2.500584840774536	38.52282237313331	42.76854246291924	None	None	None	None	None	None
194	True	False	2.6767871379852295	1.7703115577506026	10	134	30	30	-4.203583121299744	5.177371978759766	38.52282237313331	49.9337318450024	0	0.16342462608786645	-0.14011943737665813	0.17257906595865885	0.2088111357822639	0.23741961936764047
195	True	True	-2.292958974838257	1.7223057058447182	10	134	30	31	-4.203583121299744	2.884413003921509	38.52282237313331	55.19139270529371	None	None	None	None	None	None
196	False	False	1.9228516817092896	1.2309336414198384	10	134	31	31	-2.280731439590454	2.884413003921509	42.22018096298555	55.19139270529371	0	0.30391552595820487	-0.07357198192227271	0.09304558077166157	0.2126443419470376	0.2430164621667458
197	False	True	0.5027925968170166	0.36775284401940667	10	134	32	31	-1.7779388427734375	2.884413003921509	42.47298135839955	55.19139270529371	None	None	None	None	None	None
198	True	False	-1.8392674922943115	2.0672131658418778	10	134	32	32	-1.7779388427734375	1.0451455116271973	42.47298135839955	58.574297613504314	0	0.39151868674953905	-0.05556058883666992	0.032660797238349915	0.20667831389103747	0.2429243923758043
199	True	True	-0.23519504070281982	1.2620296381791292	10	134	32	33	-1.7779388427734375	0.8099504709243774	42.47298135839955	58.629614320675515	None	None	None	None	None	None
200	False	False	-0.08450210094451904	2.030857388817495	10	134	33	33	-1.8624409437179565	0.8099504709243774	42.48012196346359	58.629614320675515	0	0.39714383377587825	-0.05643760435508959	0.024543953664375073	0.2003193715630991	0.23558786668625165
201	True	True	0.3749120235443115	1.93838846310274	10	134	33	34	-1.8624409437179565	1.184862494468689	42.48012196346359	58.770173346073605	None	None	None	None	None	None
202	False	False	-0.9173433780670166	2.0368227575872027	10	134	34	34	-2.779784321784973	1.184862494468689	43.321640836746994	58.770173346073605	0	0.3499913030763016	-0.08175836240544039	0.03484889689613791	0.1959809419568669	0.22878599664207558
203	True	True	0.2524610757827759	1.1571375334671785	10	134	34	35	-2.779784321784973	1.4373235702514648	43.321640836746994	58.833909940859	None	None	None	None	None	None
204	False	False	-0.044980645179748535	1.2088977290676013	10	134	35	35	-2.8247649669647217	1.4373235702514648	43.32366409518778	58.833909940859	0	0.33930648519249634	-0.08070757048470634	0.04106638772147042	0.1903020248273068	0.22224009322541666
205	False	True	0.31044018268585205	2.149470869665734	10	134	36	35	-2.5143247842788696	1.4373235702514648	43.420037202213805	58.833909940859	None	None	None	None	None	None
206	True	False	-1.223076343536377	1.9841924787975813	10	134	36	36	-2.5143247842788696	0.2142472267150879	43.420037202213805	60.329825682977315	0	0.39615125008678187	-0.06984235511885749	0.0059513118531968855	0.18525921530481018	0.21881453810939921
207	True	True	0.4566696882247925	1.112883735655842	10	134	36	37	-2.5143247842788696	0.6709169149398804	43.420037202213805	60.538372887120644	None	None	None	None	None	None
208	False	False	1.3507522344589233	1.3393544897495673	10	134	37	37	-1.1635725498199463	0.6709169149398804	45.24456880110958	60.538372887120644	0	0.43040974150993416	-0.03144790675189044	0.01813288959296974	0.18422790934771655	0.21316682554772937
209	True	True	-0.24121153354644775	1.5655928997641269	10	134	37	38	-1.1635725498199463	0.4297053813934326	45.24456880110958	60.59655589103647	None	None	None	None	None	None
210	False	False	-1.2508009672164917	1.0164212356332456	10	134	38	38	-2.414373517036438	0.4297053813934326	46.80907186069929	60.59655589103647	0	0.39358607319874506	-0.06353614518516942	0.011308036352458754	0.18216274567953278	0.20759356965336015
211	True	True	0.11418962478637695	0.8211646235060925	10	134	38	39	-2.414373517036438	0.5438950061798096	46.80907186069929	60.60959516144533	None	None	None	None	None	None
212	False	False	1.6739742755889893	0.9878942969941704	10	134	39	39	-0.7403992414474487	0.5438950061798096	49.61126173603297	60.60959516144533	0	0.452100754336776	-0.01898459593454997	0.013946025799482297	0.18293824233837536	0.20221781456163623
213	False	True	-1.2276263236999512	0.9490462422221526	10	134	40	39	-1.9680255651474	0.5438950061798096	51.11832812667403	60.60959516144533	None	None	None	None	None	None
214	True	False	0.472900390625	0.8935643691653468	10	134	40	40	-1.9680255651474	1.0167953968048096	51.11832812667403	60.833229940898605	0	0.3906094620478987	-0.049200639128685	0.02541988492012024	0.18084825061545737	0.19743123294681703
215	False	True	1.017519235610962	1.4572527722966129	10	134	41	40	-0.950506329536438	1.0167953968048096	52.153673521512346	60.833229940898605	None	None	None	None	None	None
216	True	False	-1.9864261150360107	1.874650371885707	10	134	41	41	-0.950506329536438	-0.9696307182312012	52.153673521512346	64.77911865139566	0	0.49930517326705015	-0.023183081208205805	-0.023649529712956127	0.1782907290315144	0.19870953697777904
217	True	True	1.0441216230392456	0.878153233627657	10	134	41	42	-0.950506329536438	0.07449090480804443	52.153673521512346	65.86930861509377	None	None	None	None	None	None
218	False	False	-0.2862207889556885	1.3924781712445622	10	134	42	42	-1.2367271184921265	0.07449090480804443	52.23559586154276	65.86930861509377	0	0.4526971144752757	-0.029445883773622058	0.0017735929716201056	0.1741066118089197	0.1955800457523359
219	False	True	0.10087895393371582	2.1168458093085007	10	134	43	42	-1.1358481645584106	0.07449090480804443	52.24577242488952	65.86930861509377	None	None	None	None	None	None
220	True	False	0.9811229705810547	1.9104107759859232	10	134	43	43	-1.1358481645584106	1.0556138753890991	52.24577242488952	66.83191089849556	0	0.42156357264308764	-0.026415073594381642	0.024549159892769748	0.17003642517725479	0.1923308053452798
221	True	True	-0.7427929639816284	1.2497858891112088	10	134	43	44	-1.1358481645584106	0.3128209114074707	52.24577242488952	67.38365228583618	None	None	None	None	None	None
222	False	False	0.2633497714996338	0.43626388364890545	10	134	44	44	-0.8724983930587769	0.3128209114074707	52.31512552703843	67.38365228583618	0	0.4574781903413244	-0.01982950893315402	0.007109566168351607	0.16625749965178907	0.18871635519815094
223	False	True	-1.3915727138519287	0.856900332393991	10	134	45	44	-2.2640711069107056	0.3128209114074707	54.251600144975654	67.38365228583618	None	None	None	None	None	None
224	True	False	-0.6399705410003662	0.9773042892687158	10	134	45	45	-2.2640711069107056	-0.3271496295928955	54.251600144975654	67.79321457918448	0	0.4313518637243731	-0.050312691264682345	-0.007269991768731011	0.16535497267108948	0.18503458072117684
225	True	True	2.3609278202056885	2.7394927066197283	10	134	45	46	-2.2640711069107056	2.033778190612793	54.251600144975654	73.36719475140566	None	None	None	None	None	None
226	False	False	-0.5086917877197266	3.1580793516946244	10	134	46	46	-2.772762894630432	2.033778190612793	54.510367479869146	73.36719475140566	0	0.3374550425203535	-0.06027745423109635	0.044212569361147674	0.16202706339128972	0.18814794799397103
