self.step_no	last_rec.d_sum_lo	last_rec.d_sqr_sum_lo	last_rec.d_sum_hi	last_rec.d_sqr_sum_hi	last_rec.n	self.evaluation_start_index	n	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
923	-3.242914915084839	4.778770384219513	4.787338972091675	6.739784494526901	10	926	3	-10.03908383846283	7.66750305891037	58.973048830351345	29.528041445224165	1	0.046540219251646725	-3.34636127948761	2.5558343529701233	2.0566415743386712	1.2865440610253462
924	1.2329000234603882	1.9771966459808965	-22.027411222457886	193.30704606415736	10	926	1	1.2329000234603882	-22.027411222457886	1.5200424678486257	485.2068451632636	None	None	None	None	None	None
925	-4.803800463676453	12.250237145843826	4.394404470920563	13.165976611767082	10	926	1	-4.803800463676453	4.394404470920563	23.0764988948181	19.31079065404663	None	None	None	None	None	None
926	-0.3014286756515503	2.472368349403453	-47.105634808540344	473.4554847995995	10	926	1	-0.3014286756515503	-47.105634808540344	0.09085924650504751	2218.9408307155677	None	None	None	None	None	None
927	2.323935031890869	1.2161739267496614	3.0362324118614197	8.812162236923005	10	926	2	2.022506356239319	-44.069402396678925	5.4915332789546625	2228.1595379744053	None	None	None	None	None	None
928	3.324541211128235	3.0471337412814847	2.715722680091858	44.12011695088124	10	926	3	5.347047567367554	-41.35367971658707	16.544107543444653	2235.534687649571	0	0.4687513810067788	2.824238121509552	2.875977545976639	0.5003030896186829	0.16025486588478366
929	-5.031516671180725	16.560466355483427	-2.744834065437317	43.243328177829014	10	926	4	0.3155308961868286	-44.09851378202438	41.86026755581422	2243.068801696356	0	0.4106526263236319	0.20565319061279297	1.0023736755053203	2.6344679603568757	1.8758869912990555
930	-3.8683568835258484	10.854694906748808	-14.17987596988678	66.8908741003106	10	926	5	-3.5528259873390198	-58.27838975191116	56.82445253413603	2444.1376842177283	0	0.3428191661340808	-0.8128493279218674	-2.7931887358427048	2.123101056788137	4.020667857520755
931	5.433031797409058	4.5747220840900695	7.1465476751327515	18.751407452957622	10	926	6	1.8802058100700378	-51.13184207677841	86.34228704579392	2495.210827890674	0	0.3895782636013687	0.4363268971443176	-0.8052414536476136	2.0651818563195707	3.6947796157669774
932	-0.07244163751602173	2.3178286388778737	-257.92781406641006	15078.249710358881	10	926	7	1.8077641725540161	-309.0596561431885	86.34753483663994	69021.96809696726	0	0.1764707278659536	0.3515321413675944	-43.65900355577469	1.6883446183727615	42.959816773877115
933	-19.664697289466858	116.18366845266662	-146.03951930999756	4704.075418578953	10	926	8	-17.856933116912842	-455.09917545318604	473.0478543230051	90349.50929726241	0	0.10267716029529622	-2.50792920589447	-58.28479152066367	3.1957152592481837	39.14282455933966
934	-30.41078555583954	291.87130562472913	-2.4902955293655396	15.846898525817394	10	926	9	-48.26771867275238	-457.5894709825516	1397.8637324462636	90355.71086908599	0	0.11760434064113742	-5.995786249637604	-51.310479521751404	4.4524817541717505	34.60869202556786
935	-12.669662833213806	39.73561909545863	6.7279051542282104	14.558848689376205	10	926	10	-60.93738150596619	-450.86156582832336	1558.3840887535828	90400.97557685028	0	0.13000969697900236	-6.737328092257182	-44.86177011330923	3.9961247219139584	31.195803890471854
936	-0.11734151840209961	6.6393813630300755	3.0615509152412415	11.298423051351651	10	926	11	-61.054723024368286	-447.8000149130821	1558.397857785524	90410.3486708569	0	0.13206457565282698	-6.075329434871674	-40.06943801045418	3.635031286915389	28.310934129453905
937	2.0112500190734863	1.4945708218010054	7.832011580467224	7.933122076080096	10	926	12	-59.0434730052948	-439.9680033326149	1562.4429844247468	90471.68907625347	0	0.1365698475060099	-5.340185848149386	-35.71476077491587	3.369190206667845	25.975821403800207
938	-0.08226573467254639	0.7156978402693	5.331679344177246	3.973787183876283	10	941	3	1.8116427659988403	16.22524183988571	4.065663322265223	99.1403040323135	1	0.04495601309396742	0.6038809219996134	5.408413946628571	0.7037573940878482	1.377647740295888
939	2.012910008430481	0.6404926101528048	4.980155885219574	5.324048501825477	10	941	1	2.012910008430481	4.980155885219574	4.051806702039599	24.80195264108716	None	None	None	None	None	None
940	1.34207022190094	2.656678009472458	0.4238327741622925	13.399611744821712	10	941	1	1.34207022190094	0.4238327741622925	1.8011524805132382	0.17963422045410482	None	None	None	None	None	None
941	5.034081697463989	3.854920026244457	8.819077134132385	14.910595605978799	10	941	1	5.034081697463989	8.819077134132385	25.34197853674192	77.77612149777669	None	None	None	None	None	None
942	3.328226923942566	12.422227585778003	-65.24350374937057	940.5756622960395	10	941	2	8.362308621406555	-56.42442661523819	36.419072993998114	4334.490902991909	None	None	None	None	None	None
943	2.9736741185188293	3.831566424785283	-34.939109206199646	203.79941600292216	10	941	3	11.335982739925385	-91.36353582143784	45.26181075714685	5555.2322551146535	0	0.08826021566231908	3.1509505212306976	-50.09130647778511	0.17727640271187078	15.152197271585463
944	1.4322611093521118	1.2689153027179572	-3.1079169511795044	20.88283187328487	10	941	4	12.768243849277496	-94.47145277261734	47.31318264250939	5564.891402890083	0	0.0876645413986241	2.578054050604502	-34.430176635583244	0.581967359086491	17.938803805902257
945	-6.279484927654266	22.604730859606537	-4.6368114948272705	93.46770497886695	10	941	5	6.48875892162323	-99.10826426744461	86.74511359914649	5586.391423728645	0	0.08171522882359245	0.3636693060398102	-26.98183535039425	2.2522972273840525	14.70979703782406
946	-17.677764356136322	65.18438210235558	-15.206580400466919	124.65072030280996	10	941	6	-11.189005434513092	-114.31484466791153	399.24846623023035	5817.63151120451	0	0.07864428471236075	-3.244617426395416	-24.626784360408784	4.007922008192926	11.634996454740243
947	-2.8716355562210083	7.0232863828140495	8.396415829658508	15.728741461609857	10	941	7	-14.0606409907341	-105.91842883825302	407.4947569979831	5888.13130998905	0	0.1114220321655718	-3.1824537813663483	-19.122917662064236	3.2730449942830675	10.979130671461416
948	1.3677735328674316	0.4566340083368914	3.9450684785842896	3.562577165795929	10	941	8	-12.692867457866669	-101.97336035966873	409.36556143519573	5903.69487528977	0	0.12109526010863984	-2.5324213079043796	-15.827491070543017	2.8415768557237175	9.846866118182403
949	1.907079815864563	0.7332480047987957	4.695175290107727	4.385650793447596	10	952	3	0.40321779251098633	17.036659598350525	13.75404862904341	108.10803509009752	1	0.036488092402651294	0.13440593083699545	5.678886532783508	1.5110621962883666	1.3759105066226647
950	2.29934561252594	1.3549468960716666	-3.818864583969116	15.36619774078315	10	952	1	2.29934561252594	-3.818864583969116	5.28699024584229	14.583726710693611	None	None	None	None	None	None
951	-0.4896094799041748	0.90798610507332	-1.8508267402648926	7.386024223351484	10	952	1	-0.4896094799041748	-1.8508267402648926	0.23971744281203655	3.425559622479568	None	None	None	None	None	None
952	1.6938283443450928	0.9665298352353204	5.202304720878601	7.27091052628775	10	952	1	1.6938283443450928	5.202304720878601	2.869054460106838	27.06397440887578	None	None	None	None	None	None
953	1.132939100265503	1.2126132531596454	2.818906545639038	9.76245797068492	10	952	2	2.8267674446105957	8.02121126651764	4.1526054650172455	35.010208521922394	None	None	None	None	None	None
954	2.807949423789978	2.0852389614601208	3.9196146726608276	7.8196198732445765	10	952	3	5.634716868400574	11.940825939178467	12.037185431579715	50.37358770406044	0	0.19788243142311884	1.9704442620277405	3.369260609149933	0.8375051617622375	0.5503540635108948
955	2.263769507408142	2.863690603580821	-10.815472900867462	45.653551184407476	10	952	4	7.898486375808716	1.1253530383110046	17.161837814250617	167.34804177345887	0	0.27331997191087753	2.0682193438212075	-1.3589838941891987	0.4933203137372813	4.738909081398837
956	-53.5736300945282	884.0260365033222	-2047.607689499855	688501.8713336058	10	952	5	-45.67514371871948	-2046.482336461544	2887.2956793195876	4192864.5981407086	0	0.19986234794296168	-11.842243015766144	-512.9211602956057	13.914835447229313	511.5731511271822
957	-180.09634065628052	6526.175025238648	-237.57015538215637	10656.250589593263	10	952	6	-225.771484375	-2284.0524918437004	35321.98759710263	4249304.17686901	0	0.18129220424341094	-45.493062543869016	-457.8509593129158	35.33484459039026	400.0712191707755
958	5.970505475997925	22.660208283269725	-0.13779586553573608	103.32746853660646	10	952	7	-219.80097889900208	-2284.190287709236	35357.63453274155	4249304.19585671	0	0.17654423655131612	-36.915801207224526	-381.5654320716858	30.098785803668516	335.44617343522185
959	-0.3668801188468933	11.232977615595392	-55.43721616268158	664.8614967157206	10	952	8	-220.16785901784897	-2339.6275038719177	35357.769133763155	4252377.480792578	0	0.16680031995912617	-31.694526766027725	-334.97568694182803	25.96843270975538	287.30643342717855
960	-57.138046979904175	814.1996764623307	-143.12644189596176	4775.33384100516	10	952	9	-277.30590599775314	-2482.7539457678795	38622.52554644089	4272862.659162376	0	0.15383999724737285	-34.87496679276228	-310.99453131109476	22.713098023265676	249.96766959322915
961	-13.749609112739563	50.691600855690425	1.9699782133102417	10.775951040834585	10	952	10	-291.0555151104927	-2480.7839675545692	38811.577297194024	4272866.539976537	0	0.15424617697774656	-32.52770482831531	-276.22069691949423	20.16812804971961	223.17651880611322
962	-7.318413019180298	12.476274501396972	-0.9594824314117432	2.1039543968670955	10	952	11	-298.373928129673	-2481.743449985981	38865.13646631333	4272867.460583073	0	0.15393272606472785	-30.00677564740181	-248.69457547068595	18.21421958688021	201.50407985732414
963	-3.042358636856079	4.412437027747217	-0.19645464420318604	0.7210773410290727	10	952	12	-301.4162867665291	-2481.939904630184	38874.39241238858	4272867.499177501	0	0.1534655103942905	-27.55546501007947	-226.103837213733	16.656743975936763	183.66194335276515
964	0.962285041809082	1.6438389427374034	1.3663609027862549	3.366132862283564	10	952	13	-300.45400172472	-2480.573543727398	38875.31840489028	4272869.366119618	0	0.15290488819195094	-25.178985839088757	-207.14798737068972	15.390048293732137	168.72783441596295
965	-2.2988181114196777	0.8869158784763158	-0.5749707221984863	1.0651732932219602	10	952	14	-302.7528198361397	-2481.1485144495964	38880.60296959966	4272869.696710949	0	0.15255543275085168	-23.418972936960365	-191.25775532080576	14.265770872754343	156.01834121555555
966	1.1822072267532349	0.6334104245916734	2.7198342084884644	1.4264610009147844	10	952	15	-301.57061260938644	-2478.428680241108	38882.00058352665	4272877.09420907	0	0.15230731288951146	-21.661745782409394	-177.40221321157046	13.323921786837797	145.10792491103533
967	0.9492087364196777	0.5308967068557422	1.8874605894088745	0.7309526972401983	10	970	7	-23.315497875213623	6.21272611618042	260.3760343110549	17.99755417061789	1	0.0490718527142364	-3.330785410744803	0.8875323023114886	2.085763044935845	0.5451858367542813
968	-0.0897752046585083	0.11754352264826196	1.1895020008087158	0.5070711838919237	10	970	1	-0.0897752046585083	1.1895020008087158	0.00805958737147705	1.4149150099279382	None	None	None	None	None	None
969	2.1522756814956665	0.7943195978071032	2.4346612095832825	22.719032125954858	10	970	1	2.1522756814956665	2.4346612095832825	4.632290609157636	5.927575205449532	None	None	None	None	None	None
970	0.813774824142456	1.655911185830547	4.334028720855713	3.2499908975775327	10	970	1	0.813774824142456	4.334028720855713	0.6622294644080853	18.783804953202207	None	None	None	None	None	None
971	0.05698275566101074	1.6317964883473053	3.9726709127426147	2.532489101132441	10	970	2	0.8707575798034668	8.306699633598328	0.6654764988508077	34.56591913415345	None	None	None	None	None	None
972	1.8345017433166504	2.609125279771632	1.3448655009269714	8.055368395601992	10	970	3	2.705259323120117	9.651565134525299	4.030873145082637	36.374582349737	0	0.23777624313478857	0.9457422494888306	2.658768206834793	0.8887594938278198	1.3139027059078217
973	-1.6677830219268799	5.951187313046319	-1.5357101559638977	11.831808608078209	10	970	4	1.0374763011932373	8.115854978561401	6.812373353310193	38.73298803286766	0	0.286917085704682	0.07456715901692708	1.2606087525685628	1.0110607552871176	1.5906906151369207
974	0.7825145721435547	0.7853829030763109	2.4477096796035767	3.827928942868354	10	970	5	1.819990873336792	10.563564658164978	7.424702408927203	44.7242707084927	0	0.19323130862174995	0.251554012298584	1.5573839843273163	0.7365095190664009	1.1632815027876096
975	-0.2281198501586914	0.2199397832376917	1.5461524724960327	0.6383047046150665	10	970	6	1.5918710231781006	12.10971713066101	7.476741074963627	47.1148581766983	0	0.11953556370243769	0.1556192398071289	1.5551376819610596	0.5785077731355387	0.9010767773675006
976	1.1601365804672241	0.21387605967875345	1.8625291585922241	0.8876336813524262	10	979	3	1.7145313024520874	5.8563913106918335	2.0102846069916183	11.850885010436897	1	0.03365888657255926	0.5715104341506958	1.9521304368972778	0.4144096359003307	0.2640849870952616
977	0.5413773059844971	0.8146000700224363	1.890331506729126	4.770331942139421	10	979	1	0.5413773059844971	1.890331506729126	0.29308938743503177	3.5733532053328076	None	None	None	None	None	None
978	0.6994920969009399	0.08089358680594216	1.3524901866912842	1.2241935080261612	10	979	1	0.6994920969009399	1.3524901866912842	0.48928919362687395	1.8292297050962247	None	None	None	None	None	None
979	0.9655917882919312	4.128766361007777	-68.92916238307953	803.6122911588523	10	979	1	0.9655917882919312	-68.92916238307953	0.9323675016168096	4751.229426832946	None	None	None	None	None	None
980	-4.931195318698883	6.087680020838636	-65.33329403400421	787.2325583672392	10	979	2	-3.965603530406952	-134.26245641708374	25.24905477277459	9019.668736166597	None	None	None	None	None	None
981	-9.083655059337616	34.408244484818866	-56.2187362909317	701.15042805339	10	984	2	-14.014850378036499	-121.55203032493591	106.82947650818764	7428.985619482972	-1	0.02956173929986669	-7.0074251890182495	-60.77601516246796	2.0762298703193656	4.557278871536249
982	8.237902998924255	20.987903116655687	-55.81203997135162	775.6604911782542	10	984	1	8.237902998924255	-55.81203997135162	67.86304581968524	3114.983805763751	None	None	None	None	None	None
983	-0.024745821952819824	0.35964979485403603	1.1928644180297852	1.6400979885719664	10	984	1	-0.024745821952819824	1.1928644180297852	0.0006123557041206595	1.422925519801538	None	None	None	None	None	None
984	2.4156813621520996	9.26782620255571	2.579851269721985	15.192206803644424	10	984	1	2.4156813621520996	2.579851269721985	5.835516443449023	6.6556325738861375	None	None	None	None	None	None
985	-0.32687509059906006	0.6528033921441221	1.5166311264038086	5.1436850211024705	10	984	2	2.0888062715530396	4.0964823961257935	5.942363768303167	8.955802547463023	None	None	None	None	None	None
986	-0.6670702695846558	0.09664531397693565	0.4548534154891968	0.21822865035268535	10	984	3	1.4217360019683838	4.55133581161499	6.3873465128669125	9.16269417704521	0	0.11447399621570628	-0.4969726800918579	0.9857422709465027	0.17009758949279785	0.5308888554573059
987	0.0826268196105957	0.09501270619102797	1.1233596801757812	0.6198617844667069	10	990	3	-0.9113185405731201	3.0948442220687866	0.558657260736851	3.7689985742037067	1	0.019304945302735275	-0.3037728468577067	1.0316147406895955	0.21672695312794846	0.3099224780972177
